task_id,arrival_time,completion_time,execution_time,latency,energy_consumption,vm_id,device_mobility_status,velocity_mps,deadline,resource_history_count,completion_rate_CR,execution_efficiency_EI,x1_delay_score,x2_energy_score,x3_resource_availability_score,x4_link_stability_score,y_tcri,x1,x2,x3,x4,y
487,454.46,571.08,92.43,116.62,1.335,3,low,2.0,138.645,4,0.5,0.809884,0.158859,0.3325,0.654942,0.818731,0.830418,0.158859,0.3325,0.654942,0.818731,0.830418
4394,455.85,653.4,168.03,197.55,0.833,7,medium,7.0,252.045,1,1.0,1.0,0.216211,0.5835,1.0,0.496585,0.896795,0.216211,0.5835,1.0,0.496585,0.896795
1195,457.42,881.11,383.04,423.69,0.397,8,medium,7.0,574.56,5,0.8,1.0,0.262584,0.8015,0.9,0.496585,0.932506,0.262584,0.8015,0.9,0.496585,0.932506
1466,482.12,839.16,308.44,357.04,0.259,1,low,2.0,462.66,6,1.0,1.0,0.228289,0.8705,1.0,0.818731,0.90745,0.228289,0.8705,1.0,0.818731,0.90745
5625,487.66,1005.81,512.71,518.15,0.894,9,high,15.0,769.065,10,0.7,1.0,0.32626,0.553,0.85,0.22313,0.963123,0.32626,0.553,0.85,0.22313,0.963123
4564,492.21,1525.52,997.54,1033.31,1.061,8,high,15.0,1496.31,5,0.8,1.0,0.309428,0.4695,0.9,0.22313,0.956656,0.309428,0.4695,0.9,0.22313,0.956656
5415,492.94,932.02,429.35,439.08,0.373,8,medium,7.0,644.025,5,0.8,1.0,0.318225,0.8135,0.9,0.496585,0.960161,0.318225,0.8135,0.9,0.496585,0.960161
5548,493.09,1263.92,753.64,770.83,1.122,1,static,0.0,1130.46,6,1.0,1.0,0.318127,0.439,1.0,1.0,0.960123,0.318127,0.439,1.0,1.0,0.960123
2781,499.79,527.07,19.44,27.28,0.584,8,static,0.0,29.16,5,0.8,0.103049,0.064472,0.708,0.451525,1.0,0.655819,0.064472,0.708,0.451525,1.0,0.655819
2563,502.26,1278.66,746.11,776.4,1.328,2,medium,7.0,1119.165,1,1.0,1.0,0.306269,0.336,1.0,0.496585,0.955327,0.306269,0.336,1.0,0.496585,0.955327
3663,502.43,746.49,214.92,244.06,0.114,2,medium,7.0,322.38,1,1.0,1.0,0.242943,0.943,1.0,0.496585,0.919044,0.242943,0.943,1.0,0.496585,0.919044
4108,504.17,558.2,39.25,54.03,1.117,5,high,15.0,58.875,0,0.5,0.5,0.082293,0.4415,0.5,0.22313,0.694858,0.082293,0.4415,0.5,0.22313,0.694858
3959,506.22,742.24,188.62,236.02,0.16,1,high,15.0,282.93,6,1.0,0.758226,0.165801,0.92,0.879113,0.22313,0.83997,0.165801,0.92,0.879113,0.22313,0.83997
4373,511.5,940.9,382.2,429.4,0.245,7,medium,7.0,573.3,2,1.0,1.0,0.251003,0.8775,1.0,0.496585,0.924842,0.251003,0.8775,1.0,0.496585,0.924842
5502,511.66,1022.9,470.22,511.24,0.965,7,static,0.0,705.33,2,1.0,1.0,0.275176,0.5175,1.0,1.0,0.940013,0.275176,0.5175,1.0,1.0,0.940013
4952,512.63,1259.11,707.98,746.48,0.398,6,medium,7.0,1061.97,3,1.0,1.0,0.29708,0.801,1.0,0.496585,0.951237,0.29708,0.801,1.0,0.496585,0.951237
3994,512.94,1096.12,564.28,583.18,0.519,2,static,0.0,846.42,1,1.0,1.0,0.311004,0.7405,1.0,1.0,0.957305,0.311004,0.7405,1.0,1.0,0.957305
978,514.26,1396.42,852.07,882.16,0.785,1,low,2.0,1278.105,6,1.0,1.0,0.309791,0.6075,1.0,0.818731,0.956806,0.309791,0.6075,1.0,0.818731,0.956806
149,514.79,1333.0,812.83,818.21,0.616,5,medium,7.0,1219.245,0,0.5,0.5,0.328921,0.692,0.5,0.496585,0.964057,0.328921,0.692,0.5,0.496585,0.964057
301,516.82,908.75,382.5,391.93,0.771,3,high,15.0,573.75,4,0.5,1.0,0.316898,0.6145,0.75,0.22313,0.95965,0.316898,0.6145,0.75,0.22313,0.95965
702,518.24,1396.73,847.06,878.49,0.614,10,medium,7.0,1270.59,7,0.857143,1.0,0.308597,0.693,0.928571,0.496585,0.95631,0.308597,0.693,0.928571,0.496585,0.95631
3010,518.36,651.46,93.04,133.1,0.495,7,medium,7.0,139.56,3,1.0,0.309865,0.046288,0.7525,0.654932,0.496585,0.613698,0.046288,0.7525,0.654932,0.496585,0.613698
2024,522.58,721.86,166.7,199.28,0.21,3,static,0.0,250.05,4,0.5,1.0,0.203039,0.895,0.75,1.0,0.883951,0.203039,0.895,0.75,1.0,0.883951
3810,527.65,1024.44,447.73,496.79,0.116,8,high,15.0,671.595,6,0.833333,1.0,0.260283,0.942,0.916667,0.22313,0.931044,0.260283,0.942,0.916667,0.22313,0.931044
3450,533.48,1007.85,459.22,474.37,1.166,8,static,0.0,688.83,6,0.833333,1.0,0.31134,0.417,0.916667,1.0,0.957442,0.31134,0.417,0.916667,1.0,0.957442
4651,536.35,1113.1,530.0,576.75,0.556,9,medium,7.0,795.0,10,0.7,1.0,0.274528,0.722,0.85,0.496585,0.939646,0.274528,0.722,0.85,0.496585,0.939646
4746,538.31,668.53,113.77,130.22,1.312,5,static,0.0,170.655,1,1.0,0.298774,0.23694,0.344,0.649387,1.0,0.914464,0.23694,0.344,0.649387,1.0,0.914464
4336,545.65,1358.54,786.09,812.89,0.666,4,low,2.0,1179.135,4,1.0,1.0,0.310605,0.667,1.0,0.818731,0.957142,0.310605,0.667,1.0,0.818731,0.957142
5264,546.1,877.55,307.22,331.45,0.207,4,high,15.0,460.83,4,1.0,1.0,0.280754,0.8965,1.0,0.22313,0.943082,0.280754,0.8965,1.0,0.22313,0.943082
819,547.62,1292.63,702.53,745.01,0.194,6,high,15.0,1053.795,3,1.0,1.0,0.293022,0.903,1.0,0.22313,0.94932,0.293022,0.903,1.0,0.22313,0.94932
5586,551.02,1343.08,766.0,792.06,0.382,4,low,2.0,1149.0,4,1.0,1.0,0.310653,0.809,1.0,0.818731,0.957161,0.310653,0.809,1.0,0.818731,0.957161
3744,556.06,1210.36,648.82,654.3,0.169,8,low,2.0,973.23,6,0.833333,1.0,0.327703,0.9155,0.916667,0.818731,0.963632,0.327703,0.9155,0.916667,0.818731,0.963632
4892,557.41,758.57,174.09,201.16,0.906,6,low,2.0,261.135,3,1.0,0.650204,0.22967,0.547,0.825102,0.818731,0.908604,0.22967,0.547,0.825102,0.818731,0.908604
3165,561.76,1158.83,558.78,597.07,0.793,10,static,0.0,838.17,8,0.875,1.0,0.28765,0.6035,0.9375,1.0,0.946673,0.28765,0.6035,0.9375,1.0,0.946673
529,563.75,881.5,293.42,317.75,0.113,1,static,0.0,440.13,7,1.0,1.0,0.278054,0.9435,1.0,1.0,0.941615,0.278054,0.9435,1.0,1.0,0.941615
3563,569.79,1450.17,874.9,880.38,0.311,6,low,2.0,1312.35,4,1.0,1.0,0.329158,0.8445,1.0,0.818731,0.964139,0.329158,0.8445,1.0,0.818731,0.964139
5636,570.02,1515.71,897.07,945.69,1.333,10,static,0.0,1345.605,8,0.875,1.0,0.297201,0.3335,0.9375,1.0,0.951293,0.297201,0.3335,0.9375,1.0,0.951293
4210,570.27,774.0,185.27,203.73,0.432,3,static,0.0,277.905,5,0.6,1.0,0.266908,0.784,0.8,1.0,0.935177,0.266908,0.784,0.8,1.0,0.935177
1999,570.55,627.98,30.7,57.43,0.22,9,static,0.0,46.05,10,0.7,0.228661,0.0,0.89,0.46433,1.0,0.0779,0.0,0.89,0.46433,1.0,0.0779
5226,573.92,1221.15,612.42,647.23,0.263,1,high,15.0,918.63,7,1.0,1.0,0.29544,0.8685,1.0,0.22313,0.950471,0.29544,0.8685,1.0,0.22313,0.950471
425,575.59,1443.12,844.71,867.53,1.081,2,low,2.0,1267.065,2,0.5,1.0,0.315323,0.4595,0.75,0.818731,0.959036,0.315323,0.4595,0.75,0.818731,0.959036
3234,577.32,1082.67,461.57,505.35,1.332,2,static,0.0,692.355,2,0.5,1.0,0.2701,0.334,0.75,1.0,0.937086,0.2701,0.334,0.75,1.0,0.937086
1101,578.43,1602.18,978.08,1023.75,0.563,5,static,0.0,1467.12,2,1.0,1.0,0.302204,0.7185,1.0,1.0,0.95356,0.302204,0.7185,1.0,1.0,0.95356
2733,578.44,1250.24,662.56,671.8,0.481,4,high,15.0,993.84,4,1.0,1.0,0.324036,0.7595,1.0,0.22313,0.962325,0.324036,0.7595,1.0,0.22313,0.962325
2678,580.92,856.91,239.27,275.99,1.406,7,low,2.0,358.905,8,1.0,0.791561,0.231022,0.297,0.89578,0.818731,0.90972,0.231022,0.297,0.89578,0.818731,0.90972
1715,581.64,1241.74,616.56,660.1,1.346,9,static,0.0,924.84,10,0.7,1.0,0.286255,0.327,0.85,1.0,0.945964,0.286255,0.327,0.85,1.0,0.945964
5220,584.58,908.04,280.19,323.46,0.823,9,static,0.0,420.285,10,0.7,1.0,0.230379,0.5885,0.85,1.0,0.909191,0.230379,0.5885,0.85,1.0,0.909191
4361,595.87,789.55,148.52,193.68,1.27,7,static,0.0,222.78,8,1.0,0.491339,0.130622,0.365,0.745669,1.0,0.78688,0.130622,0.365,0.745669,1.0,0.78688
4086,599.43,1327.0,720.58,727.57,0.273,7,medium,7.0,1080.87,8,1.0,1.0,0.326866,0.8635,1.0,0.496585,0.963338,0.326866,0.8635,1.0,0.496585,0.963338
1622,601.42,839.52,201.51,238.1,0.777,5,medium,7.0,302.265,2,1.0,0.95948,0.212281,0.6115,0.97974,0.496585,0.8931,0.212281,0.6115,0.97974,0.496585,0.8931
1521,602.67,1487.87,863.01,885.2,1.068,8,static,0.0,1294.515,6,0.833333,1.0,0.316192,0.466,0.916667,1.0,0.959376,0.316192,0.466,0.916667,1.0,0.959376
1320,603.52,928.66,289.84,325.14,0.513,7,medium,7.0,434.76,8,1.0,0.958858,0.252139,0.7435,0.979429,0.496585,0.925628,0.252139,0.7435,0.979429,0.496585,0.925628
5473,609.06,670.98,18.15,61.92,1.233,2,low,2.0,27.225,2,0.5,0.402528,0.0,0.3835,0.451264,0.818731,3e-06,0.0,0.3835,0.451264,0.818731,3e-06
617,610.78,1399.98,769.18,789.2,1.408,4,medium,7.0,1153.77,5,1.0,1.0,0.315982,0.296,1.0,0.496585,0.959294,0.315982,0.296,1.0,0.496585,0.959294
4268,614.46,727.75,66.27,113.29,0.175,2,low,2.0,99.405,2,0.5,1.0,0.0,0.9125,0.75,0.818731,0.198323,0.0,0.9125,0.75,0.818731,0.198323
3727,618.08,1410.06,776.73,791.98,0.147,8,static,0.0,1165.095,6,0.833333,1.0,0.320244,0.9265,0.916667,1.0,0.960926,0.320244,0.9265,0.916667,1.0,0.960926
4252,620.37,1236.8,587.36,616.43,0.352,2,low,2.0,881.04,2,0.5,1.0,0.300338,0.824,0.75,0.818731,0.952727,0.300338,0.824,0.75,0.818731,0.952727
2511,624.58,1348.35,699.26,723.77,1.252,1,static,0.0,1048.89,7,1.0,1.0,0.309966,0.374,1.0,1.0,0.956879,0.309966,0.374,1.0,1.0,0.956879
3540,625.65,775.72,121.26,150.07,0.452,6,high,15.0,181.89,4,1.0,0.390227,0.174941,0.774,0.695113,0.22313,0.851878,0.174941,0.774,0.695113,0.22313,0.851878
2610,626.9,1239.73,576.11,612.83,1.093,3,low,2.0,864.165,6,0.666667,1.0,0.290841,0.4535,0.833333,0.818731,0.948261,0.290841,0.4535,0.833333,0.818731,0.948261
5198,637.95,1359.04,679.3,721.09,1.3,5,low,2.0,1018.95,2,1.0,1.0,0.292321,0.35,1.0,0.818731,0.948982,0.292321,0.35,1.0,0.818731,0.948982
1930,648.54,1285.48,607.72,636.94,1.123,3,medium,7.0,911.58,7,0.714286,1.0,0.301279,0.4385,0.857143,0.496585,0.953149,0.301279,0.4385,0.857143,0.496585,0.953149
33,650.52,722.06,26.5,71.54,0.953,8,high,15.0,39.75,6,0.833333,0.165164,0.0,0.5235,0.499249,0.22313,0.000336,0.0,0.5235,0.499249,0.22313,0.000336
2082,652.05,1483.15,803.63,831.1,1.054,10,medium,7.0,1205.445,9,0.888889,1.0,0.310545,0.473,0.944444,0.496585,0.957117,0.310545,0.473,0.944444,0.496585,0.957117
1039,653.56,751.56,81.02,98.0,1.281,9,high,15.0,121.53,13,0.692308,0.489201,0.193615,0.3595,0.590754,0.22313,0.873928,0.193615,0.3595,0.590754,0.22313,0.873928
2009,653.66,1237.97,571.14,584.31,0.914,10,high,15.0,856.71,9,0.888889,1.0,0.317961,0.543,0.944444,0.22313,0.96006,0.317961,0.543,0.944444,0.22313,0.96006
2727,656.95,1559.03,888.69,902.08,0.521,8,high,15.0,1333.035,6,0.833333,1.0,0.323289,0.7395,0.916667,0.22313,0.962053,0.323289,0.7395,0.916667,0.22313,0.962053
860,657.09,1052.65,352.17,395.56,0.621,3,low,2.0,528.255,7,0.714286,1.0,0.251195,0.6895,0.857143,0.818731,0.924975,0.251195,0.6895,0.857143,0.818731,0.924975
2550,660.1,1481.04,814.57,820.94,1.29,2,static,0.0,1221.855,2,0.5,1.0,0.32812,0.355,0.75,1.0,0.963778,0.32812,0.355,0.75,1.0,0.963778
5593,660.55,1123.79,426.98,463.24,1.169,9,medium,7.0,640.47,13,0.692308,1.0,0.276719,0.4155,0.846154,0.496585,0.940877,0.276719,0.4155,0.846154,0.496585,0.940877
2358,664.44,1120.3,441.85,455.86,0.262,7,low,2.0,662.775,11,1.0,1.0,0.312195,0.869,1.0,0.818731,0.957789,0.312195,0.869,1.0,0.818731,0.957789
723,664.96,709.98,19.01,45.02,0.705,8,high,15.0,28.515,6,0.833333,0.118482,0.0,0.6475,0.475908,0.22313,0.003054,0.0,0.6475,0.475908,0.22313,0.003054
3291,669.74,1502.1,794.08,832.36,0.393,7,medium,7.0,1191.12,11,1.0,1.0,0.301196,0.8035,1.0,0.496585,0.953111,0.301196,0.8035,1.0,0.496585,0.953111
3401,672.56,1623.9,942.57,951.34,1.082,1,low,2.0,1413.855,8,1.0,1.0,0.32713,0.459,1.0,0.818731,0.963431,0.32713,0.459,1.0,0.818731,0.963431
1607,676.13,876.04,189.99,199.91,0.136,4,low,2.0,284.985,6,1.0,0.805907,0.298524,0.932,0.902954,0.818731,0.951903,0.298524,0.932,0.902954,0.818731,0.951903
1696,681.72,1129.15,420.85,447.43,1.477,7,high,15.0,631.275,11,1.0,1.0,0.291228,0.2615,1.0,0.22313,0.94845,0.291228,0.2615,1.0,0.22313,0.94845
4781,681.87,1335.83,629.59,653.96,1.139,9,low,2.0,944.385,13,0.692308,1.0,0.307528,0.4305,0.846154,0.818731,0.955862,0.307528,0.4305,0.846154,0.818731,0.955862
3019,683.53,981.97,269.49,298.44,1.456,4,medium,7.0,404.235,6,1.0,1.0,0.261717,0.272,1.0,0.496585,0.931958,0.261717,0.272,1.0,0.496585,0.931958
4995,684.41,795.28,97.68,110.87,0.96,2,low,2.0,146.52,3,0.333333,1.0,0.243311,0.52,0.666667,0.818731,0.919318,0.243311,0.52,0.666667,0.818731,0.919318
3850,684.5,1289.06,564.64,604.56,0.949,3,static,0.0,846.96,8,0.75,1.0,0.2862,0.5255,0.875,1.0,0.945936,0.2862,0.5255,0.875,1.0,0.945936
5257,687.54,1044.17,341.4,356.63,0.762,9,low,2.0,512.1,13,0.692308,1.0,0.303593,0.619,0.846154,0.818731,0.954171,0.303593,0.619,0.846154,0.818731,0.954171
1998,689.58,960.47,264.38,270.89,1.414,10,high,15.0,396.57,9,0.888889,1.0,0.316918,0.293,0.944444,0.22313,0.959658,0.316918,0.293,0.944444,0.22313,0.959658
4863,690.37,902.26,189.69,211.89,0.323,10,static,0.0,284.535,9,0.888889,0.86275,0.255311,0.8385,0.87582,1.0,0.927782,0.255311,0.8385,0.87582,1.0,0.927782
3266,690.46,1485.2,786.35,794.74,1.473,8,static,0.0,1179.525,6,0.833333,1.0,0.32622,0.2635,0.916667,1.0,0.963109,0.32622,0.2635,0.916667,1.0,0.963109
4113,693.94,1339.67,617.95,645.73,1.285,2,static,0.0,926.925,4,0.5,1.0,0.303363,0.3575,0.75,1.0,0.954071,0.303363,0.3575,0.75,1.0,0.954071
2172,696.41,1427.12,691.41,730.71,1.498,5,static,0.0,1037.115,3,1.0,1.0,0.29544,0.251,1.0,1.0,0.950471,0.29544,0.251,1.0,1.0,0.950471
3870,701.08,1227.89,513.23,526.81,1.247,9,low,2.0,769.845,13,0.692308,1.0,0.315693,0.3765,0.846154,0.818731,0.959181,0.315693,0.3765,0.846154,0.818731,0.959181
3175,704.92,1422.51,699.54,717.59,0.305,2,low,2.0,1049.31,4,0.5,1.0,0.316132,0.8475,0.75,0.818731,0.959352,0.316132,0.8475,0.75,0.818731,0.959352
2280,709.32,1614.98,864.05,905.66,0.753,6,medium,7.0,1296.075,5,1.0,1.0,0.301229,0.6235,1.0,0.496585,0.953126,0.301229,0.6235,1.0,0.496585,0.953126
2342,710.08,828.77,112.12,118.69,1.094,6,static,0.0,168.18,5,1.0,0.346056,0.294268,0.453,0.673028,1.0,0.949916,0.294268,0.453,0.673028,1.0,0.949916
3519,710.35,1558.91,811.58,848.56,1.484,3,low,2.0,1217.37,9,0.777778,1.0,0.302956,0.258,0.888889,0.818731,0.953892,0.302956,0.258,0.888889,0.818731,0.953892
4382,711.56,746.27,28.39,34.71,0.951,10,medium,7.0,42.585,10,0.9,0.111516,0.184924,0.5245,0.505758,0.496585,0.864038,0.184924,0.5245,0.505758,0.496585,0.864038
375,711.89,1560.88,804.67,848.99,1.09,2,medium,7.0,1207.005,4,0.5,1.0,0.296614,0.455,0.75,0.496585,0.951021,0.296614,0.455,0.75,0.496585,0.951021
2402,717.12,757.55,25.68,40.43,0.546,2,high,15.0,38.52,4,0.5,0.283381,0.0,0.727,0.391691,0.22313,0.378517,0.0,0.727,0.391691,0.22313,0.378517
1798,720.84,1102.89,343.09,382.05,0.606,8,low,2.0,514.635,7,0.714286,1.0,0.257629,0.697,0.857143,0.818731,0.92932,0.257629,0.697,0.857143,0.818731,0.92932
1339,721.98,1348.78,621.64,626.8,1.198,9,low,2.0,932.46,13,0.692308,1.0,0.3278,0.401,0.846154,0.818731,0.963666,0.3278,0.401,0.846154,0.818731,0.963666
5445,726.66,1709.16,952.93,982.5,1.073,8,static,0.0,1429.395,8,0.625,1.0,0.312646,0.4635,0.8125,1.0,0.957971,0.312646,0.4635,0.8125,1.0,0.957971
4435,727.35,1715.6,967.32,988.25,0.262,8,static,0.0,1450.98,8,0.625,1.0,0.318909,0.869,0.8125,1.0,0.960421,0.318909,0.869,0.8125,1.0,0.960421
4702,733.64,1107.15,333.71,373.51,0.59,9,high,15.0,500.565,13,0.692308,1.0,0.253823,0.705,0.846154,0.22313,0.926779,0.253823,0.705,0.846154,0.22313,0.926779
1392,734.97,1271.34,523.22,536.37,1.048,4,high,15.0,784.83,7,1.0,1.0,0.316578,0.476,1.0,0.22313,0.959526,0.316578,0.476,1.0,0.22313,0.959526
477,737.97,1214.19,437.8,476.22,0.748,2,static,0.0,656.7,5,0.4,1.0,0.274829,0.626,0.7,1.0,0.939817,0.274829,0.626,0.7,1.0,0.939817
78,740.45,1552.3,802.81,811.85,0.296,7,low,2.0,1204.215,14,1.0,1.0,0.325826,0.852,1.0,0.818731,0.962969,0.325826,0.852,1.0,0.818731,0.962969
3298,741.05,999.55,230.42,258.5,1.431,4,high,15.0,345.63,7,1.0,0.875817,0.25209,0.2845,0.937909,0.22313,0.925594,0.25209,0.2845,0.937909,0.22313,0.925594
5081,748.96,861.63,100.98,112.67,1.269,3,static,0.0,151.47,10,0.8,0.431507,0.256156,0.3655,0.615754,1.0,0.928347,0.256156,0.3655,0.615754,1.0,0.928347
5546,752.79,920.97,119.44,168.18,1.093,6,low,2.0,179.16,6,1.0,0.368263,0.061286,0.4535,0.684132,0.818731,0.648593,0.061286,0.4535,0.684132,0.818731,0.648593
3059,755.84,1141.18,356.73,385.34,0.218,8,static,0.0,535.095,8,0.625,1.0,0.279866,0.891,0.8125,1.0,0.942603,0.279866,0.891,0.8125,1.0,0.942603
2771,762.39,1542.06,770.74,779.67,0.305,4,static,0.0,1156.11,9,1.0,1.0,0.325609,0.8475,1.0,1.0,0.962891,0.325609,0.8475,1.0,1.0,0.962891
4411,767.58,1539.37,727.85,771.79,0.514,9,low,2.0,1091.775,15,0.733333,1.0,0.293087,0.743,0.866667,0.818731,0.949351,0.293087,0.743,0.866667,0.818731,0.949351
2559,768.62,899.83,121.97,131.21,1.163,2,medium,7.0,182.955,8,0.5,0.99397,0.282829,0.4185,0.746985,0.496585,0.944186,0.282829,0.4185,0.746985,0.496585,0.944186
1035,769.53,1009.34,201.69,239.81,0.252,4,low,2.0,302.535,9,1.0,0.644741,0.207331,0.874,0.82237,0.818731,0.888282,0.207331,0.874,0.82237,0.818731,0.888282
3356,769.72,1639.37,855.41,869.65,0.406,8,medium,7.0,1283.115,8,0.625,1.0,0.322235,0.797,0.8125,0.496585,0.961667,0.322235,0.797,0.8125,0.496585,0.961667
110,769.8,902.59,118.39,132.79,0.887,6,medium,7.0,177.585,7,1.0,0.390894,0.252245,0.5565,0.695447,0.496585,0.925701,0.252245,0.5565,0.695447,0.496585,0.925701
1940,770.58,958.32,166.7,187.74,0.563,4,low,2.0,250.05,9,1.0,0.532889,0.24919,0.7185,0.766444,0.818731,0.923572,0.24919,0.7185,0.766444,0.818731,0.923572
4398,771.88,858.62,38.17,86.74,0.55,3,high,15.0,57.255,10,0.8,0.163108,0.0,0.725,0.481554,0.22313,0.005767,0.0,0.725,0.481554,0.22313,0.005767
2547,776.49,1324.71,535.55,548.22,0.719,4,medium,7.0,803.325,9,1.0,1.0,0.317561,0.6405,1.0,0.496585,0.959906,0.317561,0.6405,1.0,0.496585,0.959906
312,784.56,810.76,13.88,26.2,0.596,9,static,0.0,20.82,15,0.733333,0.081201,0.0,0.702,0.407267,1.0,0.070172,0.0,0.702,0.407267,1.0,0.070172
3718,789.39,1786.83,988.99,997.44,1.084,4,high,15.0,1483.485,9,1.0,1.0,0.327637,0.458,1.0,0.22313,0.963609,0.327637,0.458,1.0,0.22313,0.963609
2239,789.69,955.9,147.27,166.21,1.043,5,static,0.0,220.905,4,1.0,0.666523,0.247595,0.4785,0.833262,1.0,0.922439,0.247595,0.4785,0.833262,1.0,0.922439
4292,792.8,1784.11,981.6,991.31,0.66,2,static,0.0,1472.4,8,0.5,1.0,0.326739,0.67,0.75,1.0,0.963293,0.326739,0.67,0.75,1.0,0.963293
5138,797.15,1055.21,230.3,258.06,0.43,3,static,0.0,345.45,11,0.818182,1.0,0.252974,0.785,0.909091,1.0,0.926201,0.252974,0.785,0.909091,1.0,0.926201
4367,801.06,1272.72,433.17,471.66,0.68,5,static,0.0,649.755,4,1.0,1.0,0.274096,0.66,1.0,1.0,0.939401,0.274096,0.66,1.0,1.0,0.939401
4306,801.87,957.15,111.51,155.28,0.422,6,medium,7.0,167.265,9,1.0,0.363666,0.071653,0.789,0.681833,0.496585,0.671842,0.071653,0.789,0.681833,0.496585,0.671842
673,802.34,838.83,19.95,36.49,0.972,6,low,2.0,29.925,9,1.0,0.065063,0.0,0.514,0.532531,0.818731,0.100307,0.0,0.514,0.532531,0.818731,0.100307
1986,806.02,1779.27,937.48,973.25,0.359,3,high,15.0,1406.22,11,0.818182,1.0,0.307896,0.8205,0.909091,0.22313,0.956017,0.307896,0.8205,0.909091,0.22313,0.956017
1677,809.19,1791.72,961.8,982.53,0.975,6,low,2.0,1442.7,9,1.0,1.0,0.318964,0.5125,1.0,0.818731,0.960443,0.318964,0.5125,1.0,0.818731,0.960443
1133,810.46,901.5,56.49,91.04,1.334,10,low,2.0,84.735,12,0.916667,0.220443,0.0,0.333,0.568555,0.818731,0.322112,0.0,0.333,0.568555,0.818731,0.322112
3128,811.49,1256.47,395.37,444.98,0.296,8,static,0.0,593.055,9,0.666667,1.0,0.249682,0.852,0.833333,1.0,0.923918,0.249682,0.852,0.833333,1.0,0.923918
4539,815.75,1337.86,492.72,522.11,0.951,1,medium,7.0,739.08,9,1.0,1.0,0.293568,0.5245,1.0,0.496585,0.949582,0.293568,0.5245,1.0,0.496585,0.949582
614,817.59,1307.89,441.71,490.3,1.289,6,high,15.0,662.565,9,1.0,1.0,0.259997,0.3555,1.0,0.22313,0.93086,0.259997,0.3555,1.0,0.22313,0.93086
3559,822.72,1418.57,585.55,595.85,0.148,9,medium,7.0,878.325,16,0.6875,1.0,0.321606,0.926,0.84375,0.496585,0.961434,0.321606,0.926,0.84375,0.496585,0.961434
5327,825.72,1735.25,900.98,909.53,0.988,9,low,2.0,1351.47,16,0.6875,1.0,0.327007,0.506,0.84375,0.818731,0.963388,0.327007,0.506,0.84375,0.818731,0.963388
3547,827.37,1029.59,171.03,202.22,0.462,5,static,0.0,256.545,5,1.0,0.614182,0.211756,0.769,0.807091,1.0,0.892598,0.211756,0.769,0.807091,1.0,0.892598
5254,832.23,908.26,43.07,76.03,0.736,7,low,2.0,64.605,16,1.0,0.154897,0.0,0.632,0.577449,0.818731,0.145737,0.0,0.632,0.577449,0.818731,0.145737
2119,834.64,1029.04,177.15,194.4,0.115,8,static,0.0,265.725,9,0.666667,0.926463,0.268417,0.9425,0.796565,1.0,0.936086,0.268417,0.9425,0.796565,1.0,0.936086
3223,835.54,1711.4,834.94,875.86,1.236,9,static,0.0,1252.41,17,0.705882,1.0,0.30066,0.382,0.852941,1.0,0.952872,0.30066,0.382,0.852941,1.0,0.952872
435,841.07,1493.21,610.65,652.14,0.518,9,low,2.0,915.975,17,0.705882,1.0,0.288037,0.741,0.852941,0.818731,0.946868,0.288037,0.741,0.852941,0.818731,0.946868
3943,841.28,1629.08,770.78,787.8,0.995,3,medium,7.0,1156.17,11,0.818182,1.0,0.318612,0.5025,0.909091,0.496585,0.960309,0.318612,0.5025,0.909091,0.496585,0.960309
3491,845.65,1391.41,500.11,545.76,0.551,10,low,2.0,750.165,12,0.916667,1.0,0.27248,0.7245,0.958333,0.818731,0.938474,0.27248,0.7245,0.958333,0.818731,0.938474
1796,847.92,1092.13,196.02,244.21,0.345,9,low,2.0,294.03,17,0.705882,1.0,0.169438,0.8275,0.852941,0.818731,0.8448,0.169438,0.8275,0.852941,0.818731,0.8448
441,848.38,1061.66,182.24,213.28,0.491,2,static,0.0,273.36,10,0.6,1.0,0.219783,0.7545,0.8,1.0,0.900055,0.219783,0.7545,0.8,1.0,0.900055
5054,849.66,968.66,94.95,119.0,1.417,7,static,0.0,142.425,16,1.0,0.341478,0.164473,0.2915,0.670739,1.0,0.838177,0.164473,0.2915,0.670739,1.0,0.838177
4162,850.56,1830.62,957.42,980.06,1.017,6,static,0.0,1436.13,11,0.909091,1.0,0.317569,0.4915,0.954545,1.0,0.959909,0.317569,0.4915,0.954545,1.0,0.959909
300,853.47,1845.58,976.72,992.11,0.353,1,static,0.0,1465.08,12,1.0,1.0,0.322829,0.8235,1.0,1.0,0.961885,0.322829,0.8235,1.0,1.0,0.961885
847,853.5,1210.67,327.36,357.17,1.107,3,low,2.0,491.04,11,0.818182,1.0,0.272625,0.4465,0.909091,0.818731,0.938558,0.272625,0.4465,0.909091,0.818731,0.938558
5074,854.03,1407.42,518.52,553.39,1.032,1,high,15.0,777.78,12,1.0,1.0,0.288501,0.484,1.0,0.22313,0.9471,0.288501,0.484,1.0,0.22313,0.9471
5178,867.07,1784.02,871.35,916.95,0.805,8,low,2.0,1307.025,9,0.666667,1.0,0.298445,0.5975,0.833333,0.818731,0.951867,0.298445,0.5975,0.833333,0.818731,0.951867
651,869.2,1605.28,689.23,736.08,1.376,9,high,15.0,1033.845,17,0.705882,1.0,0.288017,0.312,0.852941,0.22313,0.946857,0.288017,0.312,0.852941,0.22313,0.946857
